242,景顺长城策略精选灵活配置混合,2020/7/20,1.868,1.9043,1.94,2020/7/21 15:00
,,,,,,
222,汇添富年年利定开债C,2020/7/20,1.308,1.309,0.08,2020/7/21 15:00
,,,,,,
244,天弘稳利定期开放A,2020/7/20,1.1727,1.1733,0.05,2020/7/21 15:00
,,,,,,
241,宝盈核心优势混合C,2020/7/20,1.387,1.3997,0.92,2020/7/21 15:00
,,,,,,
245,天弘稳利定期开放B,2020/7/20,1.1536,1.1542,0.05,2020/7/21 15:00
,,,,,,
294,华安生态优先混合,2020/7/20,3.941,4.0201,2.01,2020/7/21 15:00
,,,,,,
265,易方达恒久添利1年定开债A,2020/7/20,1,1.0007,0.07,2020/7/21 15:00
,,,,,,
297,鹏华可转债债券,2020/7/20,1.298,1.3013,0.25,2020/7/21 15:00
,,,,,,
268,广发集利一年定开债C,2020/7/17,1.081,1.0816,0.06,2020/7/21 15:00
,,,,,,
252,景顺长城景兴信用纯债债券A,2020/7/20,1.143,1.1436,0.05,2020/7/21 15:00
,,,,,,
299,中海纯债债券C,2020/7/20,1.095,1.0956,0.06,2020/7/21 15:00
,,,,,,
273,华润元大安鑫灵活配置混合A,2020/7/20,1.5766,1.5795,0.18,2020/7/21 15:00
,,,,,,
289,鹏华丰泰定开债A,2020/7/20,1.1059,1.1065,0.06,2020/7/21 15:00
,,,,,,
298,中海纯债债券A,2020/7/20,1.121,1.1216,0.06,2020/7/21 15:00
,,,,,,
270,建信灵活配置混合,2020/7/20,1.0952,1.0971,0.17,2020/7/21 15:00
,,,,,,
286,银华信用季季红债券A,2020/7/20,1.044,1.0446,0.06,2020/7/21 15:00
,,,,,,
290,鹏华全球高收益债(QDII),2020/7/17,1.1972,1.1973,0.01,2020/7/21 16:00
,,,,,,
263,工银信息产业混合,2020/7/20,2.973,3.0029,1,2020/7/21 15:00
,,,,,,
256,上投摩根红利回报混合A,2020/7/20,1.047,1.0468,-0.02,2020/7/21 15:00
,,,,,,
251,工银金融地产混合,2020/7/20,2.444,2.4188,-1.03,2020/7/21 15:00
,,,,,,
295,鹏华丰实定开债A,2020/7/20,1.092,1.0928,0.07,2020/7/21 15:00
,,,,,,
